NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,,
25,"11,736.11",27.70,13,"6,944.44",27.70,1.92,0.28,0.18,0.82,,
25,"11,736.11",27.70,21,"8,402.78",27.70,1.19,0.08,0.05,0.95,,
25,"11,736.11",27.70,21,"10,000",27.70,1.19,0.08,0.05,0.95,,
25,"11,736.11",27.70,25,"11,736.11",27.70,1.00,0.00,0.00,1.00,,
25,"11,736.11",27.70,29,"13,611.11",27.70,0.86,-0.06,0.04,0.96,,
25,"11,736.11",27.70,37,"15,625",27.70,0.68,-0.17,0.11,0.89,,
25,"11,736.11",27.70,37,"17,777.78",27.70,0.68,-0.17,0.11,0.89,,
25,"11,736.11",27.70,45,"20,069.44",27.70,0.56,-0.26,0.16,0.84,,
25,"11,736.11",27.70,45,"22,500",27.70,0.56,-0.26,0.16,0.84,,
25,"11,736.11",27.70,57,"25,069.44",27.70,0.44,-0.36,0.23,0.77,,
25,"11,736.11",27.70,61,"27,777.78",27.70,0.41,-0.39,0.25,0.75,,
25,"11,736.11",27.70,69,"30,625",27.70,0.36,-0.44,0.28,0.72,,
25,"11,736.11",27.70,69,"33,611.11",27.70,0.36,-0.44,0.28,0.72,,
25,"11,736.11",27.70,81,"36,736.11",27.70,0.31,-0.51,0.33,0.67,,
25,"11,736.11",27.70,89,"40,000",27.70,0.28,-0.55,0.35,0.65,,
29,"13,611.11",27.70,9,"5,625",27.70,3.22,0.51,0.32,0.68,,
29,"13,611.11",27.70,13,"6,944.44",27.70,2.23,0.35,0.22,0.78,,
29,"13,611.11",27.70,21,"8,402.78",27.70,1.38,0.14,0.09,0.91,,
29,"13,611.11",27.70,21,"10,000",27.70,1.38,0.14,0.09,0.91,,
29,"13,611.11",27.70,25,"11,736.11",27.70,1.16,0.06,0.04,0.96,,
29,"13,611.11",27.70,29,"13,611.11",27.70,1.00,0.00,0.00,1.00,,
29,"13,611.11",27.70,37,"15,625",27.70,0.78,-0.11,0.07,0.93,,
29,"13,611.11",27.70,37,"17,777.78",27.70,0.78,-0.11,0.07,0.93,,
29,"13,611.11",27.70,45,"20,069.44",27.70,0.64,-0.19,0.12,0.88,,
29,"13,611.11",27.70,45,"22,500",27.70,0.64,-0.19,0.12,0.88,,
29,"13,611.11",27.70,57,"25,069.44",27.70,0.51,-0.29,0.19,0.81,,
29,"13,611.11",27.70,61,"27,777.78",27.70,0.48,-0.32,0.21,0.79,,
29,"13,611.11",27.70,69,"30,625",27.70,0.42,-0.38,0.24,0.76,,
29,"13,611.11",27.70,69,"33,611.11",27.70,0.42,-0.38,0.24,0.76,,
29,"13,611.11",27.70,81,"36,736.11",27.70,0.36,-0.45,0.28,0.72,,
29,"13,611.11",27.70,89,"40,000",27.70,0.33,-0.49,0.31,0.69,,
37,"15,625",27.70,9,"5,625",27.70,4.11,0.61,0.39,0.61,,
37,"15,625",27.70,13,"6,944.44",27.70,2.85,0.45,0.29,0.71,,
37,"15,625",27.70,21,"8,402.78",27.70,1.76,0.25,0.16,0.84,,
37,"15,625",27.70,21,"10,000",27.70,1.76,0.25,0.16,0.84,,
37,"15,625",27.70,25,"11,736.11",27.70,1.48,0.17,0.11,0.89,,
37,"15,625",27.70,29,"13,611.11",27.70,1.28,0.11,0.07,0.93,,
37,"15,625",27.70,37,"15,625",27.70,1.00,0.00,0.00,1.00,,
37,"15,625",27.70,37,"17,777.78",27.70,1.00,0.00,0.00,1.00,,
37,"15,625",27.70,45,"20,069.44",27.70,0.82,-0.09,0.05,0.95,,
37,"15,625",27.70,45,"22,500",27.70,0.82,-0.09,0.05,0.95,,
37,"15,625",27.70,57,"25,069.44",27.70,0.65,-0.19,0.12,0.88,,
37,"15,625",27.70,61,"27,777.78",27.70,0.61,-0.22,0.14,0.86,,
37,"15,625",27.70,69,"30,625",27.70,0.54,-0.27,0.17,0.83,,
37,"15,625",27.70,69,"33,611.11",27.70,0.54,-0.27,0.17,0.83,,
37,"15,625",27.70,81,"36,736.11",27.70,0.46,-0.34,0.22,0.78,,
37,"15,625",27.70,89,"40,000",27.70,0.42,-0.38,0.24,0.76,,
37,"17,777.78",27.70,9,"5,625",27.70,4.11,0.61,0.39,0.61,,
37,"17,777.78",27.70,13,"6,944.44",27.70,2.85,0.45,0.29,0.71,,
37,"17,777.78",27.70,21,"8,402.78",27.70,1.76,0.25,0.16,0.84,,
37,"17,777.78",27.70,21,"10,000",27.70,1.76,0.25,0.16,0.84,,
37,"17,777.78",27.70,25,"11,736.11",27.70,1.48,0.17,0.11,0.89,,
37,"17,777.78",27.70,29,"13,611.11",27.70,1.28,0.11,0.07,0.93,,
37,"17,777.78",27.70,37,"15,625",27.70,1.00,0.00,0.00,1.00,,
37,"17,777.78",27.70,37,"17,777.78",27.70,1.00,0.00,0.00,1.00,,
37,"17,777.78",27.70,45,"20,069.44",27.70,0.82,-0.09,0.05,0.95,,
37,"17,777.78",27.70,45,"22,500",27.70,0.82,-0.09,0.05,0.95,,
37,"17,777.78",27.70,57,"25,069.44",27.70,0.65,-0.19,0.12,0.88,,
37,"17,777.78",27.70,61,"27,777.78",27.70,0.61,-0.22,0.14,0.86,,
37,"17,777.78",27.70,69,"30,625",27.70,0.54,-0.27,0.17,0.83,,
37,"17,777.78",27.70,69,"33,611.11",27.70,0.54,-0.27,0.17,0.83,,
37,"17,777.78",27.70,81,"36,736.11",27.70,0.46,-0.34,0.22,0.78,,
37,"17,777.78",27.70,89,"40,000",27.70,0.42,-0.38,0.24,0.76,,
45,"20,069.44",27.70,9,"5,625",27.70,5.00,0.70,0.45,0.55,,
45,"20,069.44",27.70,13,"6,944.44",27.70,3.46,0.54,0.34,0.66,,
45,"20,069.44",27.70,21,"8,402.78",27.70,2.14,0.33,0.21,0.79,,
45,"20,069.44",27.70,21,"10,000",27.70,2.14,0.33,0.21,0.79,,
45,"20,069.44",27.70,25,"11,736.11",27.70,1.80,0.26,0.16,0.84,,
45,"20,069.44",27.70,29,"13,611.11",27.70,1.55,0.19,0.12,0.88,,
45,"20,069.44",27.70,37,"15,625",27.70,1.22,0.09,0.05,0.95,,
45,"20,069.44",27.70,37,"17,777.78",27.70,1.22,0.09,0.05,0.95,,
45,"20,069.44",27.70,45,"20,069.44",27.70,1.00,0.00,0.00,1.00,,
45,"20,069.44",27.70,45,"22,500",27.70,1.00,0.00,0.00,1.00,,
45,"20,069.44",27.70,57,"25,069.44",27.70,0.79,-0.10,0.07,0.93,,
45,"20,069.44",27.70,61,"27,777.78",27.70,0.74,-0.13,0.08,0.92,,
45,"20,069.44",27.70,69,"30,625",27.70,0.65,-0.19,0.12,0.88,,
45,"20,069.44",27.70,69,"33,611.11",27.70,0.65,-0.19,0.12,0.88,,
45,"20,069.44",27.70,81,"36,736.11",27.70,0.56,-0.26,0.16,0.84,,
45,"20,069.44",27.70,89,"40,000",27.70,0.51,-0.30,0.19,0.81,,
45,"22,500",27.70,9,"5,625",27.70,5.00,0.70,0.45,0.55,,
45,"22,500",27.70,13,"6,944.44",27.70,3.46,0.54,0.34,0.66,,
45,"22,500",27.70,21,"8,402.78",27.70,2.14,0.33,0.21,0.79,,
45,"22,500",27.70,21,"10,000",27.70,2.14,0.33,0.21,0.79,,
45,"22,500",27.70,25,"11,736.11",27.70,1.80,0.26,0.16,0.84,,
45,"22,500",27.70,29,"13,611.11",27.70,1.55,0.19,0.12,0.88,,
45,"22,500",27.70,37,"15,625",27.70,1.22,0.09,0.05,0.95,,
45,"22,500",27.70,37,"17,777.78",27.70,1.22,0.09,0.05,0.95,,
45,"22,500",27.70,45,"20,069.44",27.70,1.00,0.00,0.00,1.00,,
45,"22,500",27.70,45,"22,500",27.70,1.00,0.00,0.00,1.00,,
45,"22,500",27.70,57,"25,069.44",27.70,0.79,-0.10,0.07,0.93,,
45,"22,500",27.70,61,"27,777.78",27.70,0.74,-0.13,0.08,0.92,,
45,"22,500",27.70,69,"30,625",27.70,0.65,-0.19,0.12,0.88,,
45,"22,500",27.70,69,"33,611.11",27.70,0.65,-0.19,0.12,0.88,,
45,"22,500",27.70,81,"36,736.11",27.70,0.56,-0.26,0.16,0.84,,
45,"22,500",27.70,89,"40,000",27.70,0.51,-0.30,0.19,0.81,,
57,"25,069.44",27.70,9,"5,625",27.70,6.33,0.80,0.51,0.49,,
57,"25,069.44",27.70,13,"6,944.44",27.70,4.38,0.64,0.41,0.59,,
57,"25,069.44",27.70,21,"8,402.78",27.70,2.71,0.43,0.28,0.72,,
57,"25,069.44",27.70,21,"10,000",27.70,2.71,0.43,0.28,0.72,,
57,"25,069.44",27.70,25,"11,736.11",27.70,2.28,0.36,0.23,0.77,,
57,"25,069.44",27.70,29,"13,611.11",27.70,1.97,0.29,0.19,0.81,,
57,"25,069.44",27.70,37,"15,625",27.70,1.54,0.19,0.12,0.88,,
57,"25,069.44",27.70,37,"17,777.78",27.70,1.54,0.19,0.12,0.88,,
57,"25,069.44",27.70,45,"20,069.44",27.70,1.27,0.10,0.07,0.93,,
57,"25,069.44",27.70,45,"22,500",27.70,1.27,0.10,0.07,0.93,,
57,"25,069.44",27.70,57,"25,069.44",27.70,1.00,0.00,0.00,1.00,,
57,"25,069.44",27.70,61,"27,777.78",27.70,0.93,-0.03,0.02,0.98,,
57,"25,069.44",27.70,69,"30,625",27.70,0.83,-0.08,0.05,0.95,,
57,"25,069.44",27.70,69,"33,611.11",27.70,0.83,-0.08,0.05,0.95,,
57,"25,069.44",27.70,81,"36,736.11",27.70,0.70,-0.15,0.10,0.90,,
57,"25,069.44",27.70,89,"40,000",27.70,0.64,-0.19,0.12,0.88,,
61,"27,777.78",27.70,9,"5,625",27.70,6.78,0.83,0.53,0.47,,
61,"27,777.78",27.70,13,"6,944.44",27.70,4.69,0.67,0.43,0.57,,
61,"27,777.78",27.70,21,"8,402.78",27.70,2.90,0.46,0.30,0.70,,
61,"27,777.78",27.70,21,"10,000",27.70,2.90,0.46,0.30,0.70,,
61,"27,777.78",27.70,25,"11,736.11",27.70,2.44,0.39,0.25,0.75,,
61,"27,777.78",27.70,29,"13,611.11",27.70,2.10,0.32,0.21,0.79,,
61,"27,777.78",27.70,37,"15,625",27.70,1.65,0.22,0.14,0.86,,
61,"27,777.78",27.70,37,"17,777.78",27.70,1.65,0.22,0.14,0.86,,
61,"27,777.78",27.70,45,"20,069.44",27.70,1.36,0.13,0.08,0.92,,
61,"27,777.78",27.70,45,"22,500",27.70,1.36,0.13,0.08,0.92,,
61,"27,777.78",27.70,57,"25,069.44",27.70,1.07,0.03,0.02,0.98,,
61,"27,777.78",27.70,61,"27,777.78",27.70,1.00,0.00,0.00,1.00,,
61,"27,777.78",27.70,69,"30,625",27.70,0.88,-0.05,0.03,0.97,,
61,"27,777.78",27.70,69,"33,611.11",27.70,0.88,-0.05,0.03,0.97,,
61,"27,777.78",27.70,81,"36,736.11",27.70,0.75,-0.12,0.08,0.92,,
61,"27,777.78",27.70,89,"40,000",27.70,0.69,-0.16,0.10,0.90,,
69,"30,625",27.70,9,"5,625",27.70,7.67,0.88,0.56,0.44,,
69,"30,625",27.70,13,"6,944.44",27.70,5.31,0.72,0.46,0.54,,
69,"30,625",27.70,21,"8,402.78",27.70,3.29,0.52,0.33,0.67,,
69,"30,625",27.70,21,"10,000",27.70,3.29,0.52,0.33,0.67,,
69,"30,625",27.70,25,"11,736.11",27.70,2.76,0.44,0.28,0.72,,
69,"30,625",27.70,29,"13,611.11",27.70,2.38,0.38,0.24,0.76,,
69,"30,625",27.70,37,"15,625",27.70,1.86,0.27,0.17,0.83,,
69,"30,625",27.70,37,"17,777.78",27.70,1.86,0.27,0.17,0.83,,
69,"30,625",27.70,45,"20,069.44",27.70,1.53,0.19,0.12,0.88,,
69,"30,625",27.70,45,"22,500",27.70,1.53,0.19,0.12,0.88,,
69,"30,625",27.70,57,"25,069.44",27.70,1.21,0.08,0.05,0.95,,
69,"30,625",27.70,61,"27,777.78",27.70,1.13,0.05,0.03,0.97,,
69,"30,625",27.70,69,"30,625",27.70,1.00,0.00,0.00,1.00,,
69,"30,625",27.70,69,"33,611.11",27.70,1.00,0.00,0.00,1.00,,
69,"30,625",27.70,81,"36,736.11",27.70,0.85,-0.07,0.04,0.96,,
69,"30,625",27.70,89,"40,000",27.70,0.78,-0.11,0.07,0.93,,
69,"33,611.11",27.70,9,"5,625",27.70,7.67,0.88,0.56,0.44,,
69,"33,611.11",27.70,13,"6,944.44",27.70,5.31,0.72,0.46,0.54,,
69,"33,611.11",27.70,21,"8,402.78",27.70,3.29,0.52,0.33,0.67,,
69,"33,611.11",27.70,21,"10,000",27.70,3.29,0.52,0.33,0.67,,
69,"33,611.11",27.70,25,"11,736.11",27.70,2.76,0.44,0.28,0.72,,
69,"33,611.11",27.70,29,"13,611.11",27.70,2.38,0.38,0.24,0.76,,
69,"33,611.11",27.70,37,"15,625",27.70,1.86,0.27,0.17,0.83,,
69,"33,611.11",27.70,37,"17,777.78",27.70,1.86,0.27,0.17,0.83,,
69,"33,611.11",27.70,45,"20,069.44",27.70,1.53,0.19,0.12,0.88,,
69,"33,611.11",27.70,45,"22,500",27.70,1.53,0.19,0.12,0.88,,
69,"33,611.11",27.70,57,"25,069.44",27.70,1.21,0.08,0.05,0.95,,
69,"33,611.11",27.70,61,"27,777.78",27.70,1.13,0.05,0.03,0.97,,
69,"33,611.11",27.70,69,"30,625",27.70,1.00,0.00,0.00,1.00,,
69,"33,611.11",27.70,69,"33,611.11",27.70,1.00,0.00,0.00,1.00,,
69,"33,611.11",27.70,81,"36,736.11",27.70,0.85,-0.07,0.04,0.96,,
69,"33,611.11",27.70,89,"40,000",27.70,0.78,-0.11,0.07,0.93,,
81,"36,736.11",27.70,9,"5,625",27.70,9.00,0.95,0.61,0.39,,
81,"36,736.11",27.70,13,"6,944.44",27.70,6.23,0.79,0.51,0.49,,
81,"36,736.11",27.70,21,"8,402.78",27.70,3.86,0.59,0.37,0.63,,
81,"36,736.11",27.70,21,"10,000",27.70,3.86,0.59,0.37,0.63,,
81,"36,736.11",27.70,25,"11,736.11",27.70,3.24,0.51,0.33,0.67,,
81,"36,736.11",27.70,29,"13,611.11",27.70,2.79,0.45,0.28,0.72,,
81,"36,736.11",27.70,37,"15,625",27.70,2.19,0.34,0.22,0.78,,
81,"36,736.11",27.70,37,"17,777.78",27.70,2.19,0.34,0.22,0.78,,
81,"36,736.11",27.70,45,"20,069.44",27.70,1.80,0.26,0.16,0.84,,
81,"36,736.11",27.70,45,"22,500",27.70,1.80,0.26,0.16,0.84,,
81,"36,736.11",27.70,57,"25,069.44",27.70,1.42,0.15,0.10,0.90,,
81,"36,736.11",27.70,61,"27,777.78",27.70,1.33,0.12,0.08,0.92,,
81,"36,736.11",27.70,69,"30,625",27.70,1.17,0.07,0.04,0.96,,
81,"36,736.11",27.70,69,"33,611.11",27.70,1.17,0.07,0.04,0.96,,
81,"36,736.11",27.70,81,"36,736.11",27.70,1.00,0.00,0.00,1.00,,
81,"36,736.11",27.70,89,"40,000",27.70,0.91,-0.04,0.03,0.97,,
89,"40,000",27.70,9,"5,625",27.70,9.89,1.00,0.63,0.37,,
89,"40,000",27.70,13,"6,944.44",27.70,6.85,0.84,0.53,0.47,,
89,"40,000",27.70,21,"8,402.78",27.70,4.24,0.63,0.40,0.60,,
89,"40,000",27.70,21,"10,000",27.70,4.24,0.63,0.40,0.60,,
89,"40,000",27.70,25,"11,736.11",27.70,3.56,0.55,0.35,0.65,,
89,"40,000",27.70,29,"13,611.11",27.70,3.07,0.49,0.31,0.69,,
89,"40,000",27.70,37,"15,625",27.70,2.41,0.38,0.24,0.76,,
89,"40,000",27.70,37,"17,777.78",27.70,2.41,0.38,0.24,0.76,,
89,"40,000",27.70,45,"20,069.44",27.70,1.98,0.30,0.19,0.81,,
89,"40,000",27.70,45,"22,500",27.70,1.98,0.30,0.19,0.81,,
89,"40,000",27.70,57,"25,069.44",27.70,1.56,0.19,0.12,0.88,,
89,"40,000",27.70,61,"27,777.78",27.70,1.46,0.16,0.10,0.90,,
89,"40,000",27.70,69,"30,625",27.70,1.29,0.11,0.07,0.93,,
89,"40,000",27.70,69,"33,611.11",27.70,1.29,0.11,0.07,0.93,,
89,"40,000",27.70,81,"36,736.11",27.70,1.10,0.04,0.03,0.97,,
89,"40,000",27.70,89,"40,000",27.70,1.00,0.00,0.00,1.00,,
9,"5,625",37.70,9,"5,625",37.70,1.00,0.00,0.00,1.00,,
9,"5,625",37.70,9,"6,944.44",37.70,1.00,0.00,0.00,1.00,,
9,"5,625",37.70,13,"8,402.78",37.70,0.69,-0.16,0.10,0.90,,
9,"5,625",37.70,21,"10,000",37.70,0.43,-0.37,0.23,0.77,,
9,"5,625",37.70,21,"11,736.11",37.70,0.43,-0.37,0.23,0.77,,
9,"5,625",37.70,21,"13,611.11",37.70,0.43,-0.37,0.23,0.77,,
9,"5,625",37.70,25,"15,625",37.70,0.36,-0.44,0.28,0.72,,
9,"5,625",37.70,29,"17,777.78",37.70,0.31,-0.51,0.32,0.68,,
9,"5,625",37.70,37,"20,069.44",37.70,0.24,-0.61,0.39,0.61,,
9,"5,625",37.70,37,"22,500",37.70,0.24,-0.61,0.39,0.61,,
9,"5,625",37.70,45,"25,069.44",37.70,0.20,-0.70,0.45,0.55,,
9,"5,625",37.70,45,"27,777.78",37.70,0.20,-0.70,0.45,0.55,,
9,"5,625",37.70,49,"30,625",37.70,0.18,-0.74,0.47,0.53,,
9,"5,625",37.70,61,"33,611.11",37.70,0.15,-0.83,0.53,0.47,,
9,"5,625",37.70,69,"36,736.11",37.70,0.13,-0.88,0.56,0.44,,
9,"5,625",37.70,69,"40,000",37.70,0.13,-0.88,0.56,0.44,,
9,"6,944.44",37.70,9,"5,625",37.70,1.00,0.00,0.00,1.00,,
9,"6,944.44",37.70,9,"6,944.44",37.70,1.00,0.00,0.00,1.00,,
9,"6,944.44",37.70,13,"8,402.78",37.70,0.69,-0.16,0.10,0.90,,
9,"6,944.44",37.70,21,"10,000",37.70,0.43,-0.37,0.23,0.77,,
9,"6,944.44",37.70,21,"11,736.11",37.70,0.43,-0.37,0.23,0.77,,
9,"6,944.44",37.70,21,"13,611.11",37.70,0.43,-0.37,0.23,0.77,,
9,"6,944.44",37.70,25,"15,625",37.70,0.36,-0.44,0.28,0.72,,
9,"6,944.44",37.70,29,"17,777.78",37.70,0.31,-0.51,0.32,0.68,,
9,"6,944.44",37.70,37,"20,069.44",37.70,0.24,-0.61,0.39,0.61,,
9,"6,944.44",37.70,37,"22,500",37.70,0.24,-0.61,0.39,0.61,,
9,"6,944.44",37.70,45,"25,069.44",37.70,0.20,-0.70,0.45,0.55,,
9,"6,944.44",37.70,45,"27,777.78",37.70,0.20,-0.70,0.45,0.55,,
9,"6,944.44",37.70,49,"30,625",37.70,0.18,-0.74,0.47,0.53,,
9,"6,944.44",37.70,61,"33,611.11",37.70,0.15,-0.83,0.53,0.47,,
9,"6,944.44",37.70,69,"36,736.11",37.70,0.13,-0.88,0.56,0.44,,
9,"6,944.44",37.70,69,"40,000",37.70,0.13,-0.88,0.56,0.44,,
13,"8,402.78",37.70,9,"5,625",37.70,1.44,0.16,0.10,0.90,,
13,"8,402.78",37.70,9,"6,944.44",37.70,1.44,0.16,0.10,0.90,,
13,"8,402.78",37.70,13,"8,402.78",37.70,1.00,0.00,0.00,1.00,,
13,"8,402.78",37.70,21,"10,000",37.70,0.62,-0.21,0.13,0.87,,
13,"8,402.78",37.70,21,"11,736.11",37.70,0.62,-0.21,0.13,0.87,,
13,"8,402.78",37.70,21,"13,611.11",37.70,0.62,-0.21,0.13,0.87,,
13,"8,402.78",37.70,25,"15,625",37.70,0.52,-0.28,0.18,0.82,,
13,"8,402.78",37.70,29,"17,777.78",37.70,0.45,-0.35,0.22,0.78,,
13,"8,402.78",37.70,37,"20,069.44",37.70,0.35,-0.45,0.29,0.71,,
13,"8,402.78",37.70,37,"22,500",37.70,0.35,-0.45,0.29,0.71,,
13,"8,402.78",37.70,45,"25,069.44",37.70,0.29,-0.54,0.34,0.66,,
13,"8,402.78",37.70,45,"27,777.78",37.70,0.29,-0.54,0.34,0.66,,
13,"8,402.78",37.70,49,"30,625",37.70,0.27,-0.58,0.37,0.63,,
13,"8,402.78",37.70,61,"33,611.11",37.70,0.21,-0.67,0.43,0.57,,
13,"8,402.78",37.70,69,"36,736.11",37.70,0.19,-0.72,0.46,0.54,,
13,"8,402.78",37.70,69,"40,000",37.70,0.19,-0.72,0.46,0.54,,
21,"10,000",37.70,9,"5,625",37.70,2.33,0.37,0.23,0.77,,
21,"10,000",37.70,9,"6,944.44",37.70,2.33,0.37,0.23,0.77,,
21,"10,000",37.70,13,"8,402.78",37.70,1.62,0.21,0.13,0.87,,
21,"10,000",37.70,21,"10,000",37.70,1.00,0.00,0.00,1.00,,
21,"10,000",37.70,21,"11,736.11",37.70,1.00,0.00,0.00,1.00,,
21,"10,000",37.70,21,"13,611.11",37.70,1.00,0.00,0.00,1.00,,
21,"10,000",37.70,25,"15,625",37.70,0.84,-0.08,0.05,0.95,,
21,"10,000",37.70,29,"17,777.78",37.70,0.72,-0.14,0.09,0.91,,
21,"10,000",37.70,37,"20,069.44",37.70,0.57,-0.25,0.16,0.84,,
21,"10,000",37.70,37,"22,500",37.70,0.57,-0.25,0.16,0.84,,
21,"10,000",37.70,45,"25,069.44",37.70,0.47,-0.33,0.21,0.79,,
21,"10,000",37.70,45,"27,777.78",37.70,0.47,-0.33,0.21,0.79,,
21,"10,000",37.70,49,"30,625",37.70,0.43,-0.37,0.23,0.77,,
21,"10,000",37.70,61,"33,611.11",37.70,0.34,-0.46,0.30,0.70,,
21,"10,000",37.70,69,"36,736.11",37.70,0.30,-0.52,0.33,0.67,,
21,"10,000",37.70,69,"40,000",37.70,0.30,-0.52,0.33,0.67,,
21,"11,736.11",37.70,9,"5,625",37.70,2.33,0.37,0.23,0.77,,
21,"11,736.11",37.70,9,"6,944.44",37.70,2.33,0.37,0.23,0.77,,
21,"11,736.11",37.70,13,"8,402.78",37.70,1.62,0.21,0.13,0.87,,
21,"11,736.11",37.70,21,"10,000",37.70,1.00,0.00,0.00,1.00,,
21,"11,736.11",37.70,21,"11,736.11",37.70,1.00,0.00,0.00,1.00,,
21,"11,736.11",37.70,21,"13,611.11",37.70,1.00,0.00,0.00,1.00,,
21,"11,736.11",37.70,25,"15,625",37.70,0.84,-0.08,0.05,0.95,,
21,"11,736.11",37.70,29,"17,777.78",37.70,0.72,-0.14,0.09,0.91,,
21,"11,736.11",37.70,37,"20,069.44",37.70,0.57,-0.25,0.16,0.84,,
21,"11,736.11",37.70,37,"22,500",37.70,0.57,-0.25,0.16,0.84,,
21,"11,736.11",37.70,45,"25,069.44",37.70,0.47,-0.33,0.21,0.79,,
21,"11,736.11",37.70,45,"27,777.78",37.70,0.47,-0.33,0.21,0.79,,
21,"11,736.11",37.70,49,"30,625",37.70,0.43,-0.37,0.23,0.77,,
21,"11,736.11",37.70,61,"33,611.11",37.70,0.34,-0.46,0.30,0.70,,
21,"11,736.11",37.70,69,"36,736.11",37.70,0.30,-0.52,0.33,0.67,,
21,"11,736.11",37.70,69,"40,000",37.70,0.30,-0.52,0.33,0.67,,
21,"13,611.11",37.70,9,"5,625",37.70,2.33,0.37,0.23,0.77,,
21,"13,611.11",37.70,9,"6,944.44",37.70,2.33,0.37,0.23,0.77,,
21,"13,611.11",37.70,13,"8,402.78",37.70,1.62,0.21,0.13,0.87,,
21,"13,611.11",37.70,21,"10,000",37.70,1.00,0.00,0.00,1.00,,
21,"13,611.11",37.70,21,"11,736.11",37.70,1.00,0.00,0.00,1.00,,
21,"13,611.11",37.70,21,"13,611.11",37.70,1.00,0.00,0.00,1.00,,
21,"13,611.11",37.70,25,"15,625",37.70,0.84,-0.08,0.05,0.95,,
21,"13,611.11",37.70,29,"17,777.78",37.70,0.72,-0.14,0.09,0.91,,
21,"13,611.11",37.70,37,"20,069.44",37.70,0.57,-0.25,0.16,0.84,,
21,"13,611.11",37.70,37,"22,500",37.70,0.57,-0.25,0.16,0.84,,
21,"13,611.11",37.70,45,"25,069.44",37.70,0.47,-0.33,0.21,0.79,,
21,"13,611.11",37.70,45,"27,777.78",37.70,0.47,-0.33,0.21,0.79,,
21,"13,611.11",37.70,49,"30,625",37.70,0.43,-0.37,0.23,0.77,,
21,"13,611.11",37.70,61,"33,611.11",37.70,0.34,-0.46,0.30,0.70,,
21,"13,611.11",37.70,69,"36,736.11",37.70,0.30,-0.52,0.33,0.67,,
21,"13,611.11",37.70,69,"40,000",37.70,0.30,-0.52,0.33,0.67,,
25,"15,625",37.70,9,"5,625",37.70,2.78,0.44,0.28,0.72,,
25,"15,625",37.70,9,"6,944.44",37.70,2.78,0.44,0.28,0.72,,
25,"15,625",37.70,13,"8,402.78",37.70,1.92,0.28,0.18,0.82,,
25,"15,625",37.70,21,"10,000",37.70,1.19,0.08,0.05,0.95,,
25,"15,625",37.70,21,"11,736.11",37.70,1.19,0.08,0.05,0.95,,
25,"15,625",37.70,21,"13,611.11",37.70,1.19,0.08,0.05,0.95,,
25,"15,625",37.70,25,"15,625",37.70,1.00,0.00,0.00,1.00,,
25,"15,625",37.70,29,"17,777.78",37.70,0.86,-0.06,0.04,0.96,,
25,"15,625",37.70,37,"20,069.44",37.70,0.68,-0.17,0.11,0.89,,
25,"15,625",37.70,37,"22,500",37.70,0.68,-0.17,0.11,0.89,,
25,"15,625",37.70,45,"25,069.44",37.70,0.56,-0.26,0.16,0.84,,
25,"15,625",37.70,45,"27,777.78",37.70,0.56,-0.26,0.16,0.84,,
25,"15,625",37.70,49,"30,625",37.70,0.51,-0.29,0.19,0.81,,
25,"15,625",37.70,61,"33,611.11",37.70,0.41,-0.39,0.25,0.75,,
25,"15,625",37.70,69,"36,736.11",37.70,0.36,-0.44,0.28,0.72,,
25,"15,625",37.70,69,"40,000",37.70,0.36,-0.44,0.28,0.72,,
29,"17,777.78",37.70,9,"5,625",37.70,3.22,0.51,0.32,0.68,,
29,"17,777.78",37.70,9,"6,944.44",37.70,3.22,0.51,0.32,0.68,,
29,"17,777.78",37.70,13,"8,402.78",37.70,2.23,0.35,0.22,0.78,,
29,"17,777.78",37.70,21,"10,000",37.70,1.38,0.14,0.09,0.91,,
29,"17,777.78",37.70,21,"11,736.11",37.70,1.38,0.14,0.09,0.91,,
29,"17,777.78",37.70,21,"13,611.11",37.70,1.38,0.14,0.09,0.91,,
29,"17,777.78",37.70,25,"15,625",37.70,1.16,0.06,0.04,0.96,,
29,"17,777.78",37.70,29,"17,777.78",37.70,1.00,0.00,0.00,1.00,,
29,"17,777.78",37.70,37,"20,069.44",37.70,0.78,-0.11,0.07,0.93,,
29,"17,777.78",37.70,37,"22,500",37.70,0.78,-0.11,0.07,0.93,,
29,"17,777.78",37.70,45,"25,069.44",37.70,0.64,-0.19,0.12,0.88,,
29,"17,777.78",37.70,45,"27,777.78",37.70,0.64,-0.19,0.12,0.88,,
29,"17,777.78",37.70,49,"30,625",37.70,0.59,-0.23,0.15,0.85,,
29,"17,777.78",37.70,61,"33,611.11",37.70,0.48,-0.32,0.21,0.79,,
29,"17,777.78",37.70,69,"36,736.11",37.70,0.42,-0.38,0.24,0.76,,
29,"17,777.78",37.70,69,"40,000",37.70,0.42,-0.38,0.24,0.76,,
37,"20,069.44",37.70,9,"5,625",37.70,4.11,0.61,0.39,0.61,,
37,"20,069.44",37.70,9,"6,944.44",37.70,4.11,0.61,0.39,0.61,,
37,"20,069.44",37.70,13,"8,402.78",37.70,2.85,0.45,0.29,0.71,,
37,"20,069.44",37.70,21,"10,000",37.70,1.76,0.25,0.16,0.84,,
