,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Diff_coeff_filtering
278,13,6944.44,27.7,37,15625.0,27.7,0.35,-0.45,0.31,0.69,0.22429518350702995
279,13,6944.44,27.7,37,17777.78,27.7,0.35,-0.45,0.31,0.69,0.33449437072683313
280,13,6944.44,27.7,45,20069.44,27.7,0.29,-0.54,0.37,0.63,0.29766073532886445
281,13,6944.44,27.7,45,22500.0,27.7,0.29,-0.54,0.37,0.63,0.3718926726542067
282,13,6944.44,27.7,57,25069.44,27.7,0.23,-0.64,0.44,0.56,0.30949500971442917
283,13,6944.44,27.7,61,27777.78,27.7,0.21,-0.67,0.46,0.54,0.3329128359062475
284,13,6944.44,27.7,69,30625.0,27.7,0.19,-0.72,0.5,0.5,0.3265977905692897
285,13,6944.44,27.7,69,33611.11,27.7,0.19,-0.72,0.5,0.5,0.37039186724528095
286,13,6944.44,27.7,81,36736.11,27.7,0.16,-0.79,0.54,0.46,0.3439693417218885
287,13,6944.44,27.7,89,40000.0,27.7,0.15,-0.84,0.57,0.43,0.34370488431963464
288,21,8402.78,27.7,9,5625.0,27.7,2.33,0.37,0.25,0.75,0.163421635604938
289,21,8402.78,27.7,13,6944.44,27.7,1.62,0.21,0.14,0.86,0.2969249425961561
290,21,8402.78,27.7,21,8402.78,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
291,21,8402.78,27.7,21,10000.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
292,21,8402.78,27.7,25,11736.11,27.7,0.84,-0.08,0.05,0.95,0.7799175248285113
293,21,8402.78,27.7,29,13611.11,27.7,0.72,-0.14,0.1,0.9,0.6580649242254597
294,21,8402.78,27.7,37,15625.0,27.7,0.57,-0.25,0.17,0.83,0.4717276667350302
295,21,8402.78,27.7,37,17777.78,27.7,0.57,-0.25,0.17,0.83,0.5896039565312212
296,21,8402.78,27.7,45,20069.44,27.7,0.47,-0.33,0.23,0.77,0.49920907046437646
297,21,8402.78,27.7,45,22500.0,27.7,0.47,-0.33,0.23,0.77,0.5757076833629422
298,21,8402.78,27.7,57,25069.44,27.7,0.37,-0.43,0.3,0.7,0.47143206911434
299,21,8402.78,27.7,61,27777.78,27.7,0.34,-0.46,0.32,0.68,0.48715176407627203
300,21,8402.78,27.7,69,30625.0,27.7,0.3,-0.52,0.35,0.65,0.46685778671662165
301,21,8402.78,27.7,69,33611.11,27.7,0.3,-0.52,0.35,0.65,0.5119695196866354
302,21,8402.78,27.7,81,36736.11,27.7,0.26,-0.59,0.4,0.6,0.4702859555705601
303,21,8402.78,27.7,89,40000.0,27.7,0.24,-0.63,0.43,0.57,0.46276796639087014
304,21,10000.0,27.7,9,5625.0,27.7,2.33,0.37,0.25,0.75,0.12143677546830467
305,21,10000.0,27.7,13,6944.44,27.7,1.62,0.21,0.14,0.86,0.20938887538874032
306,21,10000.0,27.7,21,8402.78,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
307,21,10000.0,27.7,21,10000.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
308,21,10000.0,27.7,25,11736.11,27.7,0.84,-0.08,0.05,0.95,0.3499878526372503
309,21,10000.0,27.7,29,13611.11,27.7,0.72,-0.14,0.1,0.9,0.37817267483963507
310,21,10000.0,27.7,37,15625.0,27.7,0.57,-0.25,0.17,0.83,0.23663250414973314
311,21,10000.0,27.7,37,17777.78,27.7,0.57,-0.25,0.17,0.83,0.42109437622456525
312,21,10000.0,27.7,45,20069.44,27.7,0.47,-0.33,0.23,0.77,0.3467299634203569
313,21,10000.0,27.7,45,22500.0,27.7,0.47,-0.33,0.23,0.77,0.4525303397489382
314,21,10000.0,27.7,57,25069.44,27.7,0.37,-0.43,0.3,0.7,0.3517504167725923
315,21,10000.0,27.7,61,27777.78,27.7,0.34,-0.46,0.32,0.68,0.38032831232167313
316,21,10000.0,27.7,69,30625.0,27.7,0.3,-0.52,0.35,0.65,0.3674659049361701
317,21,10000.0,27.7,69,33611.11,27.7,0.3,-0.52,0.35,0.65,0.4232766982590324
318,21,10000.0,27.7,81,36736.11,27.7,0.26,-0.59,0.4,0.6,0.38458786027001435
319,21,10000.0,27.7,89,40000.0,27.7,0.24,-0.63,0.43,0.57,0.3817125220949683
320,25,11736.11,27.7,9,5625.0,27.7,2.78,0.44,0.3,0.7,0.16708471390716728
321,25,11736.11,27.7,13,6944.44,27.7,1.92,0.28,0.19,0.81,0.2504483587176005
322,25,11736.11,27.7,21,8402.78,27.7,1.19,0.08,0.05,0.95,0.7799175248285113
323,25,11736.11,27.7,21,10000.0,27.7,1.19,0.08,0.05,0.95,0.3499878526372503
324,25,11736.11,27.7,25,11736.11,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
325,25,11736.11,27.7,29,13611.11,27.7,0.86,-0.06,0.04,0.96,0.40931392349628026
326,25,11736.11,27.7,37,15625.0,27.7,0.68,-0.17,0.12,0.88,0.1779759971661115
327,25,11736.11,27.7,37,17777.78,27.7,0.68,-0.17,0.12,0.88,0.4495310953532741
328,25,11736.11,27.7,45,20069.44,27.7,0.56,-0.26,0.17,0.83,0.3457595412500356
329,25,11736.11,27.7,45,22500.0,27.7,0.56,-0.26,0.17,0.83,0.4789482012993146
330,25,11736.11,27.7,57,25069.44,27.7,0.44,-0.36,0.24,0.76,0.3521224962449258
331,25,11736.11,27.7,61,27777.78,27.7,0.41,-0.39,0.26,0.74,0.38604507855568104
332,25,11736.11,27.7,69,30625.0,27.7,0.36,-0.44,0.3,0.7,0.3704065199343031
333,25,11736.11,27.7,69,33611.11,27.7,0.36,-0.44,0.3,0.7,0.43478439385180007
334,25,11736.11,27.7,81,36736.11,27.7,0.31,-0.51,0.35,0.65,0.38951659299022234
335,25,11736.11,27.7,89,40000.0,27.7,0.28,-0.55,0.38,0.62,0.3859122839951909
336,29,13611.11,27.7,9,5625.0,27.7,3.22,0.51,0.35,0.65,0.2041880775773083
337,29,13611.11,27.7,13,6944.44,27.7,2.23,0.35,0.24,0.76,0.2836659628929002
338,29,13611.11,27.7,21,8402.78,27.7,1.38,0.14,0.1,0.9,0.6580649242254597
339,29,13611.11,27.7,21,10000.0,27.7,1.38,0.14,0.1,0.9,0.37817267483963507
340,29,13611.11,27.7,25,11736.11,27.7,1.16,0.06,0.04,0.96,0.4093139234962795
341,29,13611.11,27.7,29,13611.11,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
342,29,13611.11,27.7,37,15625.0,27.7,0.78,-0.11,0.07,0.93,0.02238556516436235
343,29,13611.11,27.7,37,17777.78,27.7,0.78,-0.11,0.07,0.93,0.47234764928062634
344,29,13611.11,27.7,45,20069.44,27.7,0.64,-0.19,0.13,0.87,0.3223164537290809
345,29,13611.11,27.7,45,22500.0,27.7,0.64,-0.19,0.13,0.87,0.5001259144059008
346,29,13611.11,27.7,57,25069.44,27.7,0.51,-0.29,0.2,0.8,0.3386197908777279
347,29,13611.11,27.7,61,27777.78,27.7,0.48,-0.32,0.22,0.78,0.3812610539584895
348,29,13611.11,27.7,69,30625.0,27.7,0.42,-0.38,0.26,0.74,0.36341860796808007
349,29,13611.11,27.7,69,33611.11,27.7,0.42,-0.38,0.26,0.74,0.43900512510526646
350,29,13611.11,27.7,81,36736.11,27.7,0.36,-0.45,0.31,0.69,0.3865862584395612
351,29,13611.11,27.7,89,40000.0,27.7,0.33,-0.49,0.33,0.67,0.38272666551895246
352,37,15625.0,27.7,9,5625.0,27.7,4.11,0.61,0.42,0.58,0.1701236825853703
353,37,15625.0,27.7,13,6944.44,27.7,2.85,0.45,0.31,0.69,0.22429518350702995
354,37,15625.0,27.7,21,8402.78,27.7,1.76,0.25,0.17,0.83,0.4717276667350302
355,37,15625.0,27.7,21,10000.0,27.7,1.76,0.25,0.17,0.83,0.23663250414973314
356,37,15625.0,27.7,25,11736.11,27.7,1.48,0.17,0.12,0.88,0.17797599716611132
357,37,15625.0,27.7,29,13611.11,27.7,1.28,0.11,0.07,0.93,0.02238556516436182
358,37,15625.0,27.7,37,15625.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
359,37,15625.0,27.7,37,17777.78,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
360,37,15625.0,27.7,45,20069.44,27.7,0.82,-0.09,0.06,0.94,0.5694222843234579
361,37,15625.0,27.7,45,22500.0,27.7,0.82,-0.09,0.06,0.94,0.7672542793938515
362,37,15625.0,27.7,57,25069.44,27.7,0.65,-0.19,0.13,0.87,0.4710443176400129
363,37,15625.0,27.7,61,27777.78,27.7,0.61,-0.22,0.15,0.85,0.5039565649304926
364,37,15625.0,27.7,69,30625.0,27.7,0.54,-0.27,0.19,0.81,0.46238291328476333
365,37,15625.0,27.7,69,33611.11,27.7,0.54,-0.27,0.19,0.81,0.5453238846064521
366,37,15625.0,27.7,81,36736.11,27.7,0.46,-0.34,0.23,0.77,0.46924071639957804
367,37,15625.0,27.7,89,40000.0,27.7,0.42,-0.38,0.26,0.74,0.45688509009258965
368,37,17777.78,27.7,9,5625.0,27.7,4.11,0.61,0.42,0.58,0.2612408674687227
369,37,17777.78,27.7,13,6944.44,27.7,2.85,0.45,0.31,0.69,0.33449437072683336
370,37,17777.78,27.7,21,8402.78,27.7,1.76,0.25,0.17,0.83,0.5896039565312212
371,37,17777.78,27.7,21,10000.0,27.7,1.76,0.25,0.17,0.83,0.42109437622456525
372,37,17777.78,27.7,25,11736.11,27.7,1.48,0.17,0.12,0.88,0.4495310953532741
373,37,17777.78,27.7,29,13611.11,27.7,1.28,0.11,0.07,0.93,0.47234764928062634
374,37,17777.78,27.7,37,15625.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
375,37,17777.78,27.7,37,17777.78,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
376,37,17777.78,27.7,45,20069.44,27.7,0.82,-0.09,0.06,0.94,0.04877075582320806
377,37,17777.78,27.7,45,22500.0,27.7,0.82,-0.09,0.06,0.94,0.5322264005670282
378,37,17777.78,27.7,57,25069.44,27.7,0.65,-0.19,0.13,0.87,0.24374483270499026
379,37,17777.78,27.7,61,27777.78,27.7,0.61,-0.22,0.15,0.85,0.32958834524450575
380,37,17777.78,27.7,69,30625.0,27.7,0.54,-0.27,0.19,0.81,0.31306979828335285
381,37,17777.78,27.7,69,33611.11,27.7,0.54,-0.27,0.19,0.81,0.4252510943865636
382,37,17777.78,27.7,81,36736.11,27.7,0.46,-0.34,0.23,0.77,0.3563486820495146
383,37,17777.78,27.7,89,40000.0,27.7,0.42,-0.38,0.26,0.74,0.3544675329989851
384,45,20069.44,27.7,9,5625.0,27.7,5.0,0.7,0.48,0.52,0.23892633375964314
385,45,20069.44,27.7,13,6944.44,27.7,3.46,0.54,0.37,0.63,0.29766073532886445
386,45,20069.44,27.7,21,8402.78,27.7,2.14,0.33,0.23,0.77,0.49920907046437646
387,45,20069.44,27.7,21,10000.0,27.7,2.14,0.33,0.23,0.77,0.3467299634203569
388,45,20069.44,27.7,25,11736.11,27.7,1.8,0.26,0.17,0.83,0.3457595412500356
389,45,20069.44,27.7,29,13611.11,27.7,1.55,0.19,0.13,0.87,0.3223164537290813
390,45,20069.44,27.7,37,15625.0,27.7,1.22,0.09,0.06,0.94,0.5694222843234579
391,45,20069.44,27.7,37,17777.78,27.7,1.22,0.09,0.06,0.94,0.04877075582320877
392,45,20069.44,27.7,45,20069.44,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
393,45,20069.44,27.7,45,22500.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
394,45,20069.44,27.7,57,25069.44,27.7,0.79,-0.1,0.07,0.93,0.36760247596712375
395,45,20069.44,27.7,61,27777.78,27.7,0.74,-0.13,0.09,0.91,0.4553202978736809
396,45,20069.44,27.7,69,30625.0,27.7,0.65,-0.19,0.13,0.87,0.40238845034023457
397,45,20069.44,27.7,69,33611.11,27.7,0.65,-0.19,0.13,0.87,0.5337481108273147
398,45,20069.44,27.7,81,36736.11,27.7,0.56,-0.26,0.17,0.83,0.4296003266534889
399,45,20069.44,27.7,89,40000.0,27.7,0.51,-0.3,0.2,0.8,0.4180203458924926
400,45,22500.0,27.7,9,5625.0,27.7,5.0,0.7,0.48,0.52,0.3034177914900359
401,45,22500.0,27.7,13,6944.44,27.7,3.46,0.54,0.37,0.63,0.3718926726542067
402,45,22500.0,27.7,21,8402.78,27.7,2.14,0.33,0.23,0.77,0.5757076833629422
403,45,22500.0,27.7,21,10000.0,27.7,2.14,0.33,0.23,0.77,0.4525303397489382
404,45,22500.0,27.7,25,11736.11,27.7,1.8,0.26,0.17,0.83,0.47894820129931487
405,45,22500.0,27.7,29,13611.11,27.7,1.55,0.19,0.13,0.87,0.5001259144059012
406,45,22500.0,27.7,37,15625.0,27.7,1.22,0.09,0.06,0.94,0.7672542793938515
407,45,22500.0,27.7,37,17777.78,27.7,1.22,0.09,0.06,0.94,0.5322264005670282
408,45,22500.0,27.7,45,20069.44,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
409,45,22500.0,27.7,45,22500.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
410,45,22500.0,27.7,57,25069.44,27.7,0.79,-0.1,0.07,0.93,0.19046837849029136
411,45,22500.0,27.7,61,27777.78,27.7,0.74,-0.13,0.09,0.91,0.1370266007803265
412,45,22500.0,27.7,69,30625.0,27.7,0.65,-0.19,0.13,0.87,0.16859983133773868
413,45,22500.0,27.7,69,33611.11,27.7,0.65,-0.19,0.13,0.87,0.3660058746844032
414,45,22500.0,27.7,81,36736.11,27.7,0.56,-0.26,0.17,0.83,0.27950125778228757
415,45,22500.0,27.7,89,40000.0,27.7,0.51,-0.3,0.2,0.8,0.28805054564188515
416,57,25069.44,27.7,9,5625.0,27.7,6.33,0.8,0.55,0.45,0.2571923015314646
417,57,25069.44,27.7,13,6944.44,27.7,4.38,0.64,0.44,0.56,0.30949500971442917
418,57,25069.44,27.7,21,8402.78,27.7,2.71,0.43,0.3,0.7,0.47143206911434
419,57,25069.44,27.7,21,10000.0,27.7,2.71,0.43,0.3,0.7,0.3517504167725923
420,57,25069.44,27.7,25,11736.11,27.7,2.28,0.36,0.24,0.76,0.3521224962449258
421,57,25069.44,27.7,29,13611.11,27.7,1.97,0.29,0.2,0.8,0.3386197908777276
422,57,25069.44,27.7,37,15625.0,27.7,1.54,0.19,0.13,0.87,0.4710443176400129
423,57,25069.44,27.7,37,17777.78,27.7,1.54,0.19,0.13,0.87,0.24374483270499012
424,57,25069.44,27.7,45,20069.44,27.7,1.27,0.1,0.07,0.93,0.3676024759671234
425,57,25069.44,27.7,45,22500.0,27.7,1.27,0.1,0.07,0.93,0.19046837849029172
426,57,25069.44,27.7,57,25069.44,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
427,57,25069.44,27.7,61,27777.78,27.7,0.93,-0.03,0.02,0.98,0.6645762834950067
428,57,25069.44,27.7,69,30625.0,27.7,0.83,-0.08,0.06,0.94,0.44212636587300214
429,57,25069.44,27.7,69,33611.11,27.7,0.83,-0.08,0.06,0.94,0.672272312700452
430,57,25069.44,27.7,81,36736.11,27.7,0.7,-0.15,0.1,0.9,0.4670121775317097
431,57,25069.44,27.7,89,40000.0,27.7,0.64,-0.19,0.13,0.87,0.4426959651757395
432,61,27777.78,27.7,9,5625.0,27.7,6.78,0.83,0.57,0.43,0.27993700690717566
433,61,27777.78,27.7,13,6944.44,27.7,4.69,0.67,0.46,0.54,0.3329128359062475
434,61,27777.78,27.7,21,8402.78,27.7,2.9,0.46,0.32,0.68,0.48715176407627164
435,61,27777.78,27.7,21,10000.0,27.7,2.9,0.46,0.32,0.68,0.38032831232167275
436,61,27777.78,27.7,25,11736.11,27.7,2.44,0.39,0.26,0.74,0.38604507855568104
437,61,27777.78,27.7,29,13611.11,27.7,2.1,0.32,0.22,0.78,0.3812610539584892
438,61,27777.78,27.7,37,15625.0,27.7,1.65,0.22,0.15,0.85,0.5039565649304926
439,61,27777.78,27.7,37,17777.78,27.7,1.65,0.22,0.15,0.85,0.32958834524450564
440,61,27777.78,27.7,45,20069.44,27.7,1.36,0.13,0.09,0.91,0.4553202978736809
441,61,27777.78,27.7,45,22500.0,27.7,1.36,0.13,0.09,0.91,0.13702660078032686
442,61,27777.78,27.7,57,25069.44,27.7,1.07,0.03,0.02,0.98,0.6645762834950067
443,61,27777.78,27.7,61,27777.78,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
444,61,27777.78,27.7,69,30625.0,27.7,0.88,-0.05,0.04,0.96,0.2403797762664149
445,61,27777.78,27.7,69,33611.11,27.7,0.88,-0.05,0.04,0.96,0.6764258707848897
446,61,27777.78,27.7,81,36736.11,27.7,0.75,-0.12,0.08,0.92,0.4002740860720852
447,61,27777.78,27.7,89,40000.0,27.7,0.69,-0.16,0.11,0.89,0.3855985747061908
448,69,30625.0,27.7,9,5625.0,27.7,7.67,0.88,0.6,0.4,0.27762080908741876
449,69,30625.0,27.7,13,6944.44,27.7,5.31,0.72,0.5,0.5,0.3265977905692897
450,69,30625.0,27.7,21,8402.78,27.7,3.29,0.52,0.35,0.65,0.466857786716622
451,69,30625.0,27.7,21,10000.0,27.7,3.29,0.52,0.35,0.65,0.36746590493617043
452,69,30625.0,27.7,25,11736.11,27.7,2.76,0.44,0.3,0.7,0.3704065199343028
453,69,30625.0,27.7,29,13611.11,27.7,2.38,0.38,0.26,0.74,0.36341860796808007
454,69,30625.0,27.7,37,15625.0,27.7,1.86,0.27,0.19,0.81,0.46238291328476333
455,69,30625.0,27.7,37,17777.78,27.7,1.86,0.27,0.19,0.81,0.31306979828335324
456,69,30625.0,27.7,45,20069.44,27.7,1.53,0.19,0.13,0.87,0.40238845034023457
457,69,30625.0,27.7,45,22500.0,27.7,1.53,0.19,0.13,0.87,0.16859983133773832
458,69,30625.0,27.7,57,25069.44,27.7,1.21,0.08,0.06,0.94,0.44212636587300214
459,69,30625.0,27.7,61,27777.78,27.7,1.13,0.05,0.04,0.96,0.24037977626641402
460,69,30625.0,27.7,69,30625.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
461,69,30625.0,27.7,69,33611.11,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
462,69,30625.0,27.7,81,36736.11,27.7,0.85,-0.07,0.05,0.95,0.4948805545703334
463,69,30625.0,27.7,89,40000.0,27.7,0.78,-0.11,0.08,0.92,0.44312303603705017
464,69,33611.11,27.7,9,5625.0,27.7,7.67,0.88,0.6,0.4,0.3171919374320867
465,69,33611.11,27.7,13,6944.44,27.7,5.31,0.72,0.5,0.5,0.37039186724528095
466,69,33611.11,27.7,21,8402.78,27.7,3.29,0.52,0.35,0.65,0.5119695196866357
467,69,33611.11,27.7,21,10000.0,27.7,3.29,0.52,0.35,0.65,0.4232766982590328
468,69,33611.11,27.7,25,11736.11,27.7,2.76,0.44,0.3,0.7,0.43478439385180007
469,69,33611.11,27.7,29,13611.11,27.7,2.38,0.38,0.26,0.74,0.43900512510526646
470,69,33611.11,27.7,37,15625.0,27.7,1.86,0.27,0.19,0.81,0.5453238846064524
471,69,33611.11,27.7,37,17777.78,27.7,1.86,0.27,0.19,0.81,0.4252510943865636
472,69,33611.11,27.7,45,20069.44,27.7,1.53,0.19,0.13,0.87,0.5337481108273147
473,69,33611.11,27.7,45,22500.0,27.7,1.53,0.19,0.13,0.87,0.3660058746844032
474,69,33611.11,27.7,57,25069.44,27.7,1.21,0.08,0.06,0.94,0.6722723127004524
475,69,33611.11,27.7,61,27777.78,27.7,1.13,0.05,0.04,0.96,0.6764258707848892
476,69,33611.11,27.7,69,30625.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
477,69,33611.11,27.7,69,33611.11,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
478,69,33611.11,27.7,81,36736.11,27.7,0.85,-0.07,0.05,0.95,0.03930977635662686
479,69,33611.11,27.7,89,40000.0,27.7,0.78,-0.11,0.08,0.92,0.1267933093401476
480,81,36736.11,27.7,9,5625.0,27.7,9.0,0.95,0.65,0.35,0.2971218745576291
481,81,36736.11,27.7,13,6944.44,27.7,6.23,0.79,0.54,0.46,0.34396934172188814
482,81,36736.11,27.7,21,8402.78,27.7,3.86,0.59,0.4,0.6,0.4702859555705601
483,81,36736.11,27.7,21,10000.0,27.7,3.86,0.59,0.4,0.6,0.38458786027001435
484,81,36736.11,27.7,25,11736.11,27.7,3.24,0.51,0.35,0.65,0.38951659299022234
485,81,36736.11,27.7,29,13611.11,27.7,2.79,0.45,0.31,0.69,0.3865862584395612
486,81,36736.11,27.7,37,15625.0,27.7,2.19,0.34,0.23,0.77,0.46924071639957765
487,81,36736.11,27.7,37,17777.78,27.7,2.19,0.34,0.23,0.77,0.3563486820495142
488,81,36736.11,27.7,45,20069.44,27.7,1.8,0.26,0.17,0.83,0.4296003266534889
489,81,36736.11,27.7,45,22500.0,27.7,1.8,0.26,0.17,0.83,0.2795012577822879
490,81,36736.11,27.7,57,25069.44,27.7,1.42,0.15,0.1,0.9,0.4670121775317093
491,81,36736.11,27.7,61,27777.78,27.7,1.33,0.12,0.08,0.92,0.40027408607208487
492,81,36736.11,27.7,69,30625.0,27.7,1.17,0.07,0.05,0.95,0.4948805545703334
493,81,36736.11,27.7,69,33611.11,27.7,1.17,0.07,0.05,0.95,0.03930977635662544
494,81,36736.11,27.7,81,36736.11,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
495,81,36736.11,27.7,89,40000.0,27.7,0.91,-0.04,0.03,0.97,0.338540665489019
496,89,40000.0,27.7,9,5625.0,27.7,9.89,1.0,0.68,0.32,0.29888946562576396
497,89,40000.0,27.7,13,6944.44,27.7,6.85,0.84,0.57,0.43,0.34370488431963464
498,89,40000.0,27.7,21,8402.78,27.7,4.24,0.63,0.43,0.57,0.46276796639087014
499,89,40000.0,27.7,21,10000.0,27.7,4.24,0.63,0.43,0.57,0.3817125220949683
500,89,40000.0,27.7,25,11736.11,27.7,3.56,0.55,0.38,0.62,0.3859122839951909
501,89,40000.0,27.7,29,13611.11,27.7,3.07,0.49,0.33,0.67,0.38272666551895246
502,89,40000.0,27.7,37,15625.0,27.7,2.41,0.38,0.26,0.74,0.45688509009258965
503,89,40000.0,27.7,37,17777.78,27.7,2.41,0.38,0.26,0.74,0.3544675329989851
504,89,40000.0,27.7,45,20069.44,27.7,1.98,0.3,0.2,0.8,0.4180203458924926
505,89,40000.0,27.7,45,22500.0,27.7,1.98,0.3,0.2,0.8,0.28805054564188515
506,89,40000.0,27.7,57,25069.44,27.7,1.56,0.19,0.13,0.87,0.44269596517573984
507,89,40000.0,27.7,61,27777.78,27.7,1.46,0.16,0.11,0.89,0.3855985747061908
508,89,40000.0,27.7,69,30625.0,27.7,1.29,0.11,0.08,0.92,0.4431230360370505
509,89,40000.0,27.7,69,33611.11,27.7,1.29,0.11,0.08,0.92,0.12679330934014743
510,89,40000.0,27.7,81,36736.11,27.7,1.1,0.04,0.03,0.97,0.33854066548901934
511,89,40000.0,27.7,89,40000.0,27.7,1.0,0.0,0.0,1.0,-0.02776467979825929
512,9,5625.0,37.7,9,5625.0,37.7,1.0,0.0,0.0,1.0,-0.02776467979825929
513,9,5625.0,37.7,9,6944.44,37.7,1.0,0.0,0.0,1.0,-0.02776467979825929
514,9,5625.0,37.7,13,8402.78,37.7,0.69,-0.16,0.11,0.89,0.46945138709218653
515,9,5625.0,37.7,21,10000.0,37.7,0.43,-0.37,0.25,0.75,0.12143677546830467
516,9,5625.0,37.7,21,11736.11,37.7,0.43,-0.37,0.25,0.75,0.30907941963313557
517,9,5625.0,37.7,21,13611.11,37.7,0.43,-0.37,0.25,0.75,0.43903918927565877
518,9,5625.0,37.7,25,15625.0,37.7,0.36,-0.44,0.3,0.7,0.41026614830439034
519,9,5625.0,37.7,29,17777.78,37.7,0.31,-0.51,0.35,0.65,0.39868509693850196
520,9,5625.0,37.7,37,20069.44,37.7,0.24,-0.61,0.42,0.58,0.33534887735828145
521,9,5625.0,37.7,37,22500.0,37.7,0.24,-0.61,0.42,0.58,0.39665944592057434
522,9,5625.0,37.7,45,25069.44,37.7,0.2,-0.7,0.48,0.52,0.35805436047744105
523,9,5625.0,37.7,45,27777.78,37.7,0.2,-0.7,0.48,0.52,0.40489465394902596
524,9,5625.0,37.7,49,30625.0,37.7,0.18,-0.74,0.5,0.5,0.41026614830439034
525,9,5625.0,37.7,61,33611.11,37.7,0.15,-0.83,0.57,0.43,0.36236207990503566
526,9,5625.0,37.7,69,36736.11,37.7,0.13,-0.88,0.6,0.4,0.35242302836391143
527,9,5625.0,37.7,69,40000.0,37.7,0.13,-0.88,0.6,0.4,0.38399101995355245
528,9,6944.44,37.7,9,5625.0,37.7,1.0,0.0,0.0,1.0,-0.02776467979825929
529,9,6944.44,37.7,9,6944.44,37.7,1.0,0.0,0.0,1.0,-0.02776467979825929
530,9,6944.44,37.7,13,8402.78,37.7,0.69,-0.16,0.11,0.89,0.09263409710954341
531,9,6944.44,37.7,21,10000.0,37.7,0.43,-0.37,0.25,0.75,0.2372576075643029
532,9,6944.44,37.7,21,11736.11,37.7,0.43,-0.37,0.25,0.75,0.04860798801906014
533,9,6944.44,37.7,21,13611.11,37.7,0.43,-0.37,0.25,0.75,0.24266455662151346
534,9,6944.44,37.7,25,15625.0,37.7,0.36,-0.44,0.3,0.7,0.24220625919273311
535,9,6944.44,37.7,29,17777.78,37.7,0.31,-0.51,0.35,0.65,0.25134161726177223
536,9,6944.44,37.7,37,20069.44,37.7,0.24,-0.61,0.42,0.58,0.1995606654328164
537,9,6944.44,37.7,37,22500.0,37.7,0.24,-0.61,0.42,0.58,0.2772671058982714
538,9,6944.44,37.7,45,25069.44,37.7,0.2,-0.7,0.48,0.52,0.24589183569885942
539,9,6944.44,37.7,45,27777.78,37.7,0.2,-0.7,0.48,0.52,0.3034181749026505
540,9,6944.44,37.7,49,30625.0,37.7,0.18,-0.74,0.5,0.5,0.3155340604723721
541,9,6944.44,37.7,61,33611.11,37.7,0.15,-0.83,0.57,0.43,0.2704595966346614
542,9,6944.44,37.7,69,36736.11,37.7,0.13,-0.88,0.6,0.4,0.2647821039245897
543,9,6944.44,37.7,69,40000.0,37.7,0.13,-0.88,0.6,0.4,0.3019276945559823
544,13,8402.78,37.7,9,5625.0,37.7,1.44,0.16,0.11,0.89,0.46945138709218615
545,13,8402.78,37.7,9,6944.44,37.7,1.44,0.16,0.11,0.89,0.09263409710954325
546,13,8402.78,37.7,13,8402.78,37.7,1.0,0.0,0.0,1.0,-0.02776467979825929
547,13,8402.78,37.7,21,10000.0,37.7,0.62,-0.21,0.14,0.86,0.3632121744982032
548,13,8402.78,37.7,21,11736.11,37.7,0.62,-0.21,0.14,0.86,0.14153387726903616
549,13,8402.78,37.7,21,13611.11,37.7,0.62,-0.21,0.14,0.86,0.4142178469740187
550,13,8402.78,37.7,25,15625.0,37.7,0.52,-0.28,0.19,0.81,0.37328319241629065
551,13,8402.78,37.7,29,17777.78,37.7,0.45,-0.35,0.24,0.76,0.3622426584482966
552,13,8402.78,37.7,37,20069.44,37.7,0.35,-0.45,0.31,0.69,0.27799522525345227
553,13,8402.78,37.7,37,22500.0,37.7,0.35,-0.45,0.31,0.69,0.3680755652263272
554,13,8402.78,37.7,45,25069.44,37.7,0.29,-0.54,0.37,0.63,0.3194189354351464
555,13,8402.78,37.7,45,27777.78,37.7,0.29,-0.54,0.37,0.63,0.3838837812929977
556,13,8402.78,37.7,49,30625.0,37.7,0.27,-0.58,0.39,0.61,0.39239887606887597
557,13,8402.78,37.7,61,33611.11,37.7,0.21,-0.67,0.46,0.54,0.3329123024886942
